"ape" "rmse" "size" "error" "method"
"169" 2.50964545636497 0.364416138223192 50 1 "FPCAR"
"170" 2.29873717943536 0.344184330115286 50 1 "FPCAR"
"171" 3.22983117446895 0.443260399588284 50 1 "FPCAR"
"172" 3.06308159705384 0.443458197446363 50 1 "FPCAR"
"173" 2.68057426542898 0.417432845085993 50 1 "FPCAR"
"174" 2.51165457593499 0.374881728826419 50 1 "FPCAR"
"175" 3.19527174813072 0.481510093150243 50 1 "FPCAR"
"176" 3.28995687062839 0.459781022156985 50 1 "FPCAR"
"177" 2.78675801747638 0.395590731210786 50 1 "FPCAR"
"178" 2.07276309958831 0.306612676010577 50 1 "FPCAR"
"179" 2.75305544213581 0.400806346818236 50 1 "FPCAR"
"180" 3.59827735460303 0.474925931352901 50 1 "FPCAR"
"181" 3.67967091380963 0.498505181965454 50 1 "FPCAR"
"182" 2.01472548468418 0.294605561727734 50 1 "FPCAR"
"183" 2.84480370785872 0.409436852119038 50 1 "FPCAR"
"184" 2.06251736062314 0.332874506758896 50 1 "FPCAR"
"185" 3.04482240873232 0.446266770874002 50 1 "FPCAR"
"186" 2.46374387351592 0.401211063688694 50 1 "FPCAR"
"187" 3.57447272272971 0.488610700261015 50 1 "FPCAR"
"188" 3.26703822475967 0.467476386487096 50 1 "FPCAR"
"189" 2.30146628327579 0.321220699863817 50 1 "FPCAR"
"190" 2.46065321708286 0.361775488952227 50 1 "FPCAR"
"191" 2.58049966260654 0.379441796189686 50 1 "FPCAR"
"192" 2.07762183270767 0.30755620788389 50 1 "FPCAR"
"193" 2.94254011953622 0.425405886405567 50 1 "FPCAR"
"194" 3.25802128689204 0.446302220455175 50 1 "FPCAR"
"195" 2.87592409296456 0.39224584048262 50 1 "FPCAR"
"196" 2.97334226738088 0.449282588233983 50 1 "FPCAR"
"197" 3.39772289635277 0.461562443611369 50 1 "FPCAR"
"198" 2.65613878576704 0.403617416937363 50 1 "FPCAR"
"199" 2.53413887690747 0.393561604123614 50 1 "FPCAR"
"200" 2.70824247164945 0.370661723550737 50 1 "FPCAR"
"201" 3.74191753686016 0.563007454778815 50 1.5 "FPCAR"
"202" 3.83462813288216 0.558110794741177 50 1.5 "FPCAR"
"203" 2.97435041681163 0.444707846087873 50 1.5 "FPCAR"
"204" 2.96495743989657 0.445387641956006 50 1.5 "FPCAR"
"205" 3.7235882487409 0.541737675440221 50 1.5 "FPCAR"
"206" 3.49042125044148 0.502290687597768 50 1.5 "FPCAR"
"207" 3.9746084032114 0.599188828137226 50 1.5 "FPCAR"
"208" 4.33162996154003 0.619874864190197 50 1.5 "FPCAR"
"209" 4.10391719288973 0.55602650429541 50 1.5 "FPCAR"
"210" 2.61604361245748 0.411395528882845 50 1.5 "FPCAR"
"211" 3.63650519195128 0.562085740285895 50 1.5 "FPCAR"
"212" 3.17057948144797 0.454969638710184 50 1.5 "FPCAR"
"213" 3.1916738588325 0.489789343857941 50 1.5 "FPCAR"
"214" 3.63159275524845 0.551366329635561 50 1.5 "FPCAR"
"215" 3.87215873882469 0.574365789797289 50 1.5 "FPCAR"
"216" 3.83876752729999 0.570979183882572 50 1.5 "FPCAR"
"217" 4.0351899295587 0.625944572754186 50 1.5 "FPCAR"
"218" 5.18937617061039 0.645903142957718 50 1.5 "FPCAR"
"219" 3.28361983121713 0.469891146145485 50 1.5 "FPCAR"
"220" 2.94583827283174 0.456262689002921 50 1.5 "FPCAR"
"221" 4.01962531136484 0.548111611994304 50 1.5 "FPCAR"
"222" 4.09919943375461 0.576416628489585 50 1.5 "FPCAR"
"223" 3.29447172808984 0.466667728973819 50 1.5 "FPCAR"
"224" 3.32430976581732 0.49793078864376 50 1.5 "FPCAR"
"225" 3.84816522605597 0.536949067916737 50 1.5 "FPCAR"
"226" 3.6866885216807 0.543937907409287 50 1.5 "FPCAR"
"227" 2.98623063481658 0.42648903611825 50 1.5 "FPCAR"
"228" 3.52262366148587 0.52421954684874 50 1.5 "FPCAR"
"229" 3.69771038975136 0.540198365496338 50 1.5 "FPCAR"
"230" 4.42973225216674 0.691739206279992 50 1.5 "FPCAR"
"231" 4.7154661901826 0.609917244549671 50 1.5 "FPCAR"
"232" 4.02884502830736 0.618038531056858 50 1.5 "FPCAR"
"233" 3.41154613567986 0.475260645239339 50 1.5 "FPCAR"
"234" 3.02974644407378 0.450540416631917 50 1.5 "FPCAR"
"235" 4.04786435608418 0.560665319588557 50 1.5 "FPCAR"
"236" 3.08738893812291 0.450144347208052 50 1.5 "FPCAR"
"237" 3.98065002147459 0.576749674762505 50 1.5 "FPCAR"
"238" 3.28963435884806 0.446422350287988 50 1.5 "FPCAR"
"239" 3.86285248270296 0.521405320998769 50 1.5 "FPCAR"
"240" 3.48631249365684 0.480679979282556 50 1.5 "FPCAR"
"241" 4.67273498058508 0.62981391587535 50 1.5 "FPCAR"
"242" 2.03165574662021 0.302971049040372 50 1.5 "FPCAR"
"243" 3.51805621421718 0.499254489662191 50 1.5 "FPCAR"
"244" 3.82443630099951 0.5402848609313 50 1.5 "FPCAR"
"245" 2.68563937569503 0.392423606636069 50 1.5 "FPCAR"
"246" 2.54497798458708 0.408227926723726 50 1.5 "FPCAR"
"247" 4.16437273376999 0.604094001715473 50 1.5 "FPCAR"
"248" 3.0665683836162 0.476836876126566 50 1.5 "FPCAR"
"249" 3.43086589120452 0.499356336590757 50 1.5 "FPCAR"
"250" 2.81269402374092 0.421508571937852 50 1.5 "FPCAR"
"251" 3.4216309664117 0.460446560092554 50 1.5 "FPCAR"
"252" 2.74983546616278 0.394326012188417 50 1.5 "FPCAR"
"253" 3.56757349649299 0.518563405547727 50 1.5 "FPCAR"
"254" 3.81291228760484 0.527379310202516 50 1.5 "FPCAR"
"255" 4.1493418776303 0.57119027501276 50 1.5 "FPCAR"
"256" 2.76815554326477 0.419038811598068 50 1.5 "FPCAR"
"257" 3.58766684751916 0.525857211739252 50 1.5 "FPCAR"
"258" 3.18145467748848 0.451027592410625 50 1.5 "FPCAR"
"259" 4.66381314734066 0.627759900633751 50 1.5 "FPCAR"
"260" 3.50686025252031 0.501690820125637 50 1.5 "FPCAR"
"261" 4.28855791426869 0.620321134619379 50 1.5 "FPCAR"
"262" 3.47981542665614 0.492766243554728 50 1.5 "FPCAR"
"263" 3.56094516074581 0.533679149474118 50 1.5 "FPCAR"
"264" 2.98149622879947 0.434920801845713 50 1.5 "FPCAR"
"265" 3.19614198967952 0.490412125049565 50 1.5 "FPCAR"
"266" 3.64664271863258 0.485958298714932 50 1.5 "FPCAR"
"267" 3.5861507418486 0.520718212215517 50 1.5 "FPCAR"
"268" 4.17616748409495 0.601311834503298 50 1.5 "FPCAR"
"269" 2.87451420947497 0.412907719729939 50 1.5 "FPCAR"
"270" 2.44737009530871 0.368312303189247 50 1.5 "FPCAR"
"271" 3.77831982587997 0.51453520650448 50 1.5 "FPCAR"
"272" 3.54964193188321 0.515094326553192 50 1.5 "FPCAR"
"273" 3.42132892039963 0.537920685597347 50 1.5 "FPCAR"
"274" 3.47824727964662 0.519435895640769 50 1.5 "FPCAR"
"275" 3.67791620383113 0.562359393372954 50 1.5 "FPCAR"
"276" 3.42402041419053 0.479496171247231 50 1.5 "FPCAR"
"277" 3.36981856123889 0.480571848262538 50 1.5 "FPCAR"
"278" 2.8741461423623 0.42826791192421 50 1.5 "FPCAR"
"279" 3.18868669454557 0.464072001067226 50 1.5 "FPCAR"
"280" 4.0641741060045 0.534819950123681 50 1.5 "FPCAR"
"281" 4.21432036103218 0.567079287037418 50 1.5 "FPCAR"
"282" 2.13399841219395 0.316617355522245 50 1.5 "FPCAR"
"283" 3.08340714275392 0.450436209619525 50 1.5 "FPCAR"
"284" 2.62453900399313 0.422310914070263 50 1.5 "FPCAR"
"285" 3.46111144301537 0.505728170790714 50 1.5 "FPCAR"
"286" 3.49940258918962 0.563717950451949 50 1.5 "FPCAR"
"287" 4.17388736153153 0.573411802415103 50 1.5 "FPCAR"
"288" 3.71470333997908 0.523515884789713 50 1.5 "FPCAR"
"289" 2.59292398629611 0.364980845552447 50 1.5 "FPCAR"
"290" 2.9297602835611 0.426033349614948 50 1.5 "FPCAR"
"291" 3.21953844167652 0.46354194667179 50 1.5 "FPCAR"
"292" 2.16715302138413 0.322093546631296 50 1.5 "FPCAR"
"293" 3.03969293558925 0.45098645028745 50 1.5 "FPCAR"
"294" 4.36321676980813 0.589345669393408 50 1.5 "FPCAR"
"295" 4.18778783292678 0.555364540943009 50 1.5 "FPCAR"
"296" 3.12101125007617 0.473608555071788 50 1.5 "FPCAR"
"297" 4.0396055445854 0.546041822251925 50 1.5 "FPCAR"
"298" 3.19877246929611 0.488257532094225 50 1.5 "FPCAR"
"299" 3.19029293397 0.49355045710991 50 1.5 "FPCAR"
"300" 3.26895670126056 0.442267985600155 50 1.5 "FPCAR"
"301" 1.84537101002792 0.249453765532824 100 0.5 "FPCAR"
"302" 2.14805630029282 0.290673116667366 100 0.5 "FPCAR"
"303" 2.21579845328309 0.31046120737204 100 0.5 "FPCAR"
"304" 1.67399084999888 0.24066573225558 100 0.5 "FPCAR"
"305" 2.50004744781259 0.35321324429348 100 0.5 "FPCAR"
"306" 2.27827215252117 0.320498959416901 100 0.5 "FPCAR"
"307" 2.02336018937445 0.28617618150465 100 0.5 "FPCAR"
"308" 1.86257703092159 0.261371077374529 100 0.5 "FPCAR"
"309" 1.85712372727558 0.273302276426097 100 0.5 "FPCAR"
"310" 2.66634163830206 0.352137388220026 100 0.5 "FPCAR"
"311" 2.45059404885066 0.336102250623358 100 0.5 "FPCAR"
"312" 2.44668091458722 0.382276950069133 100 0.5 "FPCAR"
"313" 2.42642272960288 0.357503558475689 100 0.5 "FPCAR"
"314" 2.76525815522935 0.402264558661597 100 0.5 "FPCAR"
"315" 2.26462955530934 0.302361066436178 100 0.5 "FPCAR"
"316" 1.83431728382649 0.261276038615673 100 0.5 "FPCAR"
"317" 2.62934029068747 0.366787459268507 100 0.5 "FPCAR"
"318" 2.46345008305546 0.330213797223191 100 0.5 "FPCAR"
"319" 2.93981162273871 0.40585426534434 100 0.5 "FPCAR"
"320" 2.50531807510789 0.367845463727895 100 0.5 "FPCAR"
"321" 2.23424737178987 0.322672510045301 100 0.5 "FPCAR"
"322" 2.11732532707443 0.309515128113136 100 0.5 "FPCAR"
"323" 1.64124063285772 0.244381218076718 100 0.5 "FPCAR"
"324" 2.0880856245786 0.310843128571933 100 0.5 "FPCAR"
"325" 2.20795353466429 0.321408607583697 100 0.5 "FPCAR"
"326" 1.87204100084715 0.274107039630977 100 0.5 "FPCAR"
"327" 2.19519670831192 0.303296957523082 100 0.5 "FPCAR"
"328" 1.98464451132019 0.287413281535017 100 0.5 "FPCAR"
"329" 2.43829367263867 0.358249351902378 100 0.5 "FPCAR"
"330" 2.69102238321927 0.383901113247333 100 0.5 "FPCAR"
"331" 2.44375748362132 0.359846464409952 100 0.5 "FPCAR"
"332" 2.07276516540739 0.285441119450116 100 0.5 "FPCAR"
"333" 2.05742499529406 0.292318328808715 100 0.5 "FPCAR"
"334" 2.51121791244084 0.37388766528587 100 0.5 "FPCAR"
"335" 2.31455014616565 0.3094133271122 100 0.5 "FPCAR"
"336" 2.29855476993983 0.332585747681821 100 0.5 "FPCAR"
"337" 1.87736924792466 0.26812630202704 100 0.5 "FPCAR"
"338" 2.39426706863053 0.332485354728168 100 0.5 "FPCAR"
"339" 3.19155515553359 0.436325760493413 100 0.5 "FPCAR"
"340" 2.08404424152717 0.303742279865947 100 0.5 "FPCAR"
"341" 3.06722013492935 0.434812098777677 100 0.5 "FPCAR"
"342" 1.9475950869078 0.271025993845157 100 0.5 "FPCAR"
"343" 1.91179760248034 0.27611033711136 100 0.5 "FPCAR"
"344" 1.84206303342137 0.251009923397913 100 0.5 "FPCAR"
"345" 2.2998415240185 0.314187989971728 100 0.5 "FPCAR"
"346" 2.48431583881906 0.355406180431372 100 0.5 "FPCAR"
"347" 2.99062490798493 0.425440483246419 100 0.5 "FPCAR"
"348" 2.07840860691817 0.305696410143496 100 0.5 "FPCAR"
"349" 2.41205394725213 0.359725307819619 100 0.5 "FPCAR"
"350" 2.40065085946832 0.335073294079111 100 0.5 "FPCAR"
"351" 1.64646580973417 0.235105603610464 100 0.5 "FPCAR"
"352" 2.12281948752937 0.300782004803015 100 0.5 "FPCAR"
"353" 2.00567621888973 0.291592100919212 100 0.5 "FPCAR"
"354" 1.87657814013723 0.282675863252321 100 0.5 "FPCAR"
"355" 2.085901232045 0.317838377402941 100 0.5 "FPCAR"
"356" 2.7411313102582 0.382964642292674 100 0.5 "FPCAR"
"357" 2.54439675595152 0.356641640153392 100 0.5 "FPCAR"
"358" 2.0977133263044 0.319266199101845 100 0.5 "FPCAR"
"359" 2.54204377764361 0.361409311144304 100 0.5 "FPCAR"
"360" 2.05342344317496 0.310545489528915 100 0.5 "FPCAR"
"361" 2.41788278751982 0.349631720318921 100 0.5 "FPCAR"
"362" 1.60595669009475 0.238772985045734 100 0.5 "FPCAR"
"363" 2.14467141715269 0.324976334146354 100 0.5 "FPCAR"
"364" 2.08467593419254 0.297288095544798 100 0.5 "FPCAR"
"365" 2.20425011192378 0.318974483424164 100 0.5 "FPCAR"
"366" 2.47968400573928 0.37072357425455 100 0.5 "FPCAR"
"367" 2.06640110402775 0.290616581273176 100 0.5 "FPCAR"
"368" 2.09960709437389 0.323405193851377 100 0.5 "FPCAR"
"369" 1.46673961416147 0.236237462814548 100 0.5 "FPCAR"
"370" 2.03845413790949 0.310276786349845 100 0.5 "FPCAR"
"371" 2.48811657719451 0.339729654739634 100 0.5 "FPCAR"
"372" 2.56061008714302 0.37749563524327 100 0.5 "FPCAR"
"373" 2.30072426485881 0.364109634321677 100 0.5 "FPCAR"
"374" 1.93268814729057 0.271961334527416 100 0.5 "FPCAR"
"375" 2.55933168809566 0.374635041489928 100 0.5 "FPCAR"
"376" 1.72371074959768 0.250920042123232 100 0.5 "FPCAR"
"377" 2.03467029261497 0.285984332108572 100 0.5 "FPCAR"
"378" 2.44484911927383 0.360536383478866 100 0.5 "FPCAR"
"379" 2.38365786550978 0.365278284445827 100 0.5 "FPCAR"
"380" 2.16508274001936 0.325374057462638 100 0.5 "FPCAR"
"381" 2.23378600008584 0.337038782413974 100 0.5 "FPCAR"
"382" 2.42196334837789 0.355895363941596 100 0.5 "FPCAR"
"383" 1.97853016787446 0.294592193152975 100 0.5 "FPCAR"
"384" 3.20741309265022 0.413763613578624 100 0.5 "FPCAR"
"385" 2.05561159762767 0.290805414001212 100 0.5 "FPCAR"
"386" 2.52492688626046 0.342881555632271 100 0.5 "FPCAR"
"387" 1.86557873821309 0.275171145329692 100 0.5 "FPCAR"
"388" 2.11292040924687 0.303104467451169 100 0.5 "FPCAR"
"389" 2.28556512056546 0.351205003314013 100 0.5 "FPCAR"
"390" 2.30542270847922 0.322172011503751 100 0.5 "FPCAR"
"391" 2.20040337147679 0.31015732169533 100 0.5 "FPCAR"
"392" 1.82831619407997 0.28168820909823 100 0.5 "FPCAR"
"393" 2.07935262329672 0.280700892849066 100 0.5 "FPCAR"
"394" 2.28921768396812 0.328586683744325 100 0.5 "FPCAR"
"395" 1.90934559077248 0.270683857807277 100 0.5 "FPCAR"
"396" 2.1641948917487 0.306683567683854 100 0.5 "FPCAR"
"397" 2.00710354964738 0.277535194827509 100 0.5 "FPCAR"
"398" 1.90090968423141 0.264374284350262 100 0.5 "FPCAR"
"399" 2.70405825799377 0.37170168065602 100 0.5 "FPCAR"
"400" 2.35797354500786 0.314329358444986 100 0.5 "FPCAR"
"401" 2.60572751648417 0.351765728710421 100 1 "FPCAR"
"402" 2.91159373771139 0.388544433866061 100 1 "FPCAR"
"403" 2.53252407021401 0.358958020279867 100 1 "FPCAR"
"404" 2.12252723194741 0.310209692273704 100 1 "FPCAR"
"405" 2.88351845221328 0.40867810280645 100 1 "FPCAR"
"406" 2.35673842366508 0.337469371653614 100 1 "FPCAR"
"407" 2.49199803556929 0.350264612150697 100 1 "FPCAR"
"408" 2.23106781859929 0.316346608267536 100 1 "FPCAR"
"409" 2.4201562152342 0.354569482204153 100 1 "FPCAR"
"410" 3.06341827014672 0.404381484981303 100 1 "FPCAR"
"411" 2.94065264189888 0.400106119538519 100 1 "FPCAR"
"412" 3.23047877298275 0.503769593321555 100 1 "FPCAR"
"413" 2.66085661665928 0.400885604527725 100 1 "FPCAR"
"414" 2.94788330282622 0.436877976359187 100 1 "FPCAR"
"415" 3.04668143181142 0.410040731116628 100 1 "FPCAR"
"416" 2.08553492120183 0.297289096056827 100 1 "FPCAR"
